Unnamed: 0,match_id,p_total_time_played_min_Team0,p_total_time_played_min_Team1,p_total_time_played_max_Team0,p_total_time_played_max_Team1,p_total_time_played_mean_Team0,p_total_time_played_mean_Team1,p_total_time_played_std_Team0,p_total_time_played_std_Team1,ph_wins_min_Team0,ph_wins_min_Team1,ph_wins_max_Team0,ph_wins_max_Team1,ph_wins_mean_Team0,ph_wins_mean_Team1,ph_wins_std_Team0,ph_wins_std_Team1,ph_kills_min_Team0,ph_kills_min_Team1,ph_kills_max_Team0,ph_kills_max_Team1,ph_kills_mean_Team0,ph_kills_mean_Team1,ph_kills_std_Team0,ph_kills_std_Team1,ph_deaths_min_Team0,ph_deaths_min_Team1,ph_deaths_max_Team0,ph_deaths_max_Team1,ph_deaths_mean_Team0,ph_deaths_mean_Team1,ph_deaths_std_Team0,ph_deaths_std_Team1,ph_assists_min_Team0,ph_assists_min_Team1,ph_assists_max_Team0,ph_assists_max_Team1,ph_assists_mean_Team0,ph_assists_mean_Team1,ph_assists_std_Team0,ph_assists_std_Team1,ph_damage_per_min_min_Team0,ph_damage_per_min_min_Team1,ph_damage_per_min_max_Team0,ph_damage_per_min_max_Team1,ph_damage_per_min_mean_Team0,ph_damage_per_min_mean_Team1,ph_damage_per_min_std_Team0,ph_damage_per_min_std_Team1,ph_time_played_min_Team0,ph_time_played_min_Team1,ph_time_played_max_Team0,ph_time_played_max_Team1,ph_time_played_mean_Team0,ph_time_played_mean_Team1,ph_time_played_std_Team0,ph_time_played_std_Team1,ph_total_kd_min_Team0,ph_total_kd_min_Team1,ph_total_kd_max_Team0,ph_total_kd_max_Team1,ph_total_kd_mean_Team0,ph_total_kd_mean_Team1,ph_total_kd_std_Team0,ph_total_kd_std_Team1,ph_kd_ratio_min_Team0,ph_kd_ratio_min_Team1,ph_kd_ratio_max_Team0,ph_kd_ratio_max_Team1,ph_kd_ratio_mean_Team0,ph_kd_ratio_mean_Team1,ph_kd_ratio_std_Team0,ph_kd_ratio_std_Team1,ph_time_played_ratio_min_Team0,ph_time_played_ratio_min_Team1,ph_time_played_ratio_max_Team0,ph_time_played_ratio_max_Team1,ph_time_played_ratio_mean_Team0,ph_time_played_ratio_mean_Team1,ph_time_played_ratio_std_Team0,ph_time_played_ratio_std_Team1,ph_damage_per_min_ratio_min_Team0,ph_damage_per_min_ratio_min_Team1,ph_damage_per_min_ratio_max_Team0,ph_damage_per_min_ratio_max_Team1,ph_damage_per_min_ratio_mean_Team0,ph_damage_per_min_ratio_mean_Team1,ph_damage_per_min_ratio_std_Team0,ph_damage_per_min_ratio_std_Team1,ph_assists_ratio_min_Team0,ph_assists_ratio_min_Team1,ph_assists_ratio_max_Team0,ph_assists_ratio_max_Team1,ph_assists_ratio_mean_Team0,ph_assists_ratio_mean_Team1,ph_assists_ratio_std_Team0,ph_assists_ratio_std_Team1,ph_win_rate_ratio_min_Team0,ph_win_rate_ratio_min_Team1,ph_win_rate_ratio_max_Team0,ph_win_rate_ratio_max_Team1,ph_win_rate_ratio_mean_Team0,ph_win_rate_ratio_mean_Team1,ph_win_rate_ratio_std_Team0,ph_win_rate_ratio_std_Team1,target
680,38731028,2076199,1825208,6122248,4322200,3126870.33,2848171.0,1552594.65,838687.82,26,11,1586,332,495.83,147.0,574.51,129.12,259,149,23428,5258,6933.17,2185.33,8533.55,2085.8,150,189,21072,3403,6825.67,1799.0,7776.23,1441.35,617,334,38150,7503,10424.33,2948.17,14077.02,2649.47,616.91,596.11,1076.81,925.76,867.89,787.51,147.87,146.04,88316,65383,5644578,1264032,1770131.33,550636.83,2047284.39,474915.38,0.61,0.7,1.73,1.55,1.15,1.03,0.39,0.32,0.57,0.89,2.03,1.91,1.18,1.35,0.49,0.36,1.01,0.66,46.34,8.58,17.03,4.98,16.53,2.9,0.92,0.73,1.12,1.1,1.03,0.96,0.08,0.14,1.06,0.72,54.79,8.29,17.51,4.88,19.6,2.7,0.96,0.58,1.23,1.07,1.1,0.95,0.09,0.18,Y
149,38669669,226966,1661087,3304523,2989760,1648361.67,2358781.17,1129313.23,498089.25,13,39,526,850,109.67,207.0,204.09,316.9,164,515,9878,10156,1920.83,2516.17,3900.36,3770.91,136,336,7309,8643,1414.67,2208.67,2889.17,3188.32,264,829,9099,11866,1992.67,3334.33,3490.08,4275.48,493.56,731.88,1252.49,1020.5,923.36,882.27,307.15,103.36,40987,107878,1722462,2873746,353341.17,702978.67,671483.47,1073085.8,0.78,0.62,3.46,1.57,1.56,1.18,0.96,0.35,0.4,0.69,1.89,1.7,1.05,1.07,0.49,0.37,0.37,1.06,38.72,26.6,7.16,6.64,15.47,9.9,0.57,0.94,1.49,1.23,1.07,1.09,0.3,0.13,0.52,1.37,46.94,22.67,8.67,6.18,18.75,8.24,0.96,0.99,1.5,1.26,1.18,1.11,0.23,0.11,N
124,38667075,49840,748624,3713240,4728867,1680387.33,1766120.5,1226085.6,1502301.68,16,12,242,882,98.17,204.67,85.8,337.36,218,194,1826,10418,1000.83,2688.83,693.01,3962.48,102,150,1689,6673,1041.5,1711.67,690.75,2507.73,169,226,6189,12634,2200.67,3142.33,2186.44,4798.55,689.68,695.85,821.14,1085.73,774.94,907.91,49.96,140.88,42586,36902,732055,2638904,318352.17,624129.17,256380.68,1007408.64,0.7,0.75,2.14,1.82,1.11,1.44,0.52,0.38,0.64,0.63,1.72,1.16,1.28,0.89,0.4,0.2,0.96,0.35,10.68,26.69,4.33,6.28,3.85,10.22,0.84,0.96,1.06,1.2,0.93,1.11,0.08,0.1,0.87,0.42,13.45,27.37,4.81,6.51,4.86,10.48,0.85,1.09,1.23,1.23,1.05,1.16,0.16,0.05,Y
677,38730971,673280,1179150,3409484,2024657,1859385.0,1659634.67,998000.27,288342.72,15,29,870,373,242.5,167.17,334.27,133.55,173,392,15964,4778,3989.17,2401.5,6209.59,1801.1,275,363,8047,3582,2407.5,1686.83,3046.64,1197.87,303,548,18164,8226,4743.0,3385.0,6960.93,2915.85,652.23,823.39,1056.47,1060.49,870.57,970.21,156.94,85.35,73260,103362,3251545,1138847,872345.17,563402.83,1248294.19,404812.57,0.61,0.9,1.98,1.93,1.22,1.33,0.54,0.39,0.81,0.64,2.4,1.34,1.36,1.02,0.62,0.27,0.74,1.09,40.02,19.09,9.9,6.42,15.37,6.82,0.76,0.98,1.1,1.38,1.0,1.13,0.14,0.15,0.66,1.09,38.83,21.58,9.66,6.92,14.91,7.8,0.77,0.93,1.26,1.36,1.05,1.09,0.16,0.16,N
701,38734875,775062,1203665,3892498,4358744,2282007.67,2137086.83,1178566.83,1170760.68,10,24,508,332,159.17,99.83,195.9,115.57,128,377,9163,3812,2604.83,1235.0,3530.18,1277.01,117,241,5161,2763,1503.33,876.33,1925.97,950.51,244,578,7913,6669,2823.5,1927.5,3221.7,2337.56,686.42,742.44,1186.78,1199.23,977.08,1011.85,170.52,164.55,37504,86176,1797298,1088164,533326.67,324295.83,683726.09,378985.81,1.01,0.98,2.13,1.89,1.5,1.52,0.49,0.31,0.64,0.71,1.22,1.2,0.88,0.91,0.22,0.18,0.5,0.84,13.68,11.38,4.26,3.43,4.92,3.93,1.03,0.94,1.23,1.37,1.16,1.16,0.08,0.16,0.57,0.88,13.67,12.98,4.43,3.91,4.9,4.49,0.94,0.95,1.22,1.22,1.06,1.08,0.09,0.1,N
185,38674970,932035,968794,4520794,2242203,2378030.0,1728607.83,1291942.35,482294.73,20,10,328,327,154.83,88.17,143.81,121.0,234,210,3948,5050,2080.5,1277.83,1745.71,1874.48,195,145,3364,3185,1338.83,908.33,1342.04,1159.12,290,221,7037,7041,2712.0,1923.5,2762.97,2632.64,751.31,495.32,1072.43,1067.21,916.29,898.34,146.98,222.04,67665,52422,944409,1070500,452686.0,295439.5,406985.99,391952.27,1.06,0.71,2.96,1.86,1.91,1.34,0.8,0.42,0.54,0.63,1.3,1.55,0.78,0.97,0.31,0.33,0.46,0.5,10.01,8.79,4.88,2.9,4.21,3.21,0.89,0.7,1.25,1.31,1.13,1.13,0.14,0.23,0.47,0.45,11.99,10.11,5.14,3.26,4.76,3.79,0.91,0.71,1.31,1.16,1.1,1.03,0.16,0.17,Y
487,38712614,455311,47825,2463987,3416391,1435423.17,1349422.17,830804.6,1363041.21,36,7,211,302,78.0,75.0,68.96,113.63,286,78,4034,5888,1330.5,1326.33,1371.8,2271.62,354,49,2005,3858,819.67,915.67,627.33,1488.99,830,102,3766,4713,1571.83,1215.67,1148.93,1753.99,691.82,576.87,1191.11,1111.54,925.27,840.57,162.04,174.46,128634,16653,678840,979371,273385.0,241504.67,210567.51,372079.59,0.81,1.14,2.01,1.86,1.44,1.49,0.42,0.25,0.59,0.67,1.31,1.3,0.99,0.88,0.26,0.23,0.94,0.42,6.28,8.37,2.77,2.12,1.98,3.12,0.89,0.86,1.38,1.3,1.04,1.04,0.19,0.15,0.79,0.46,7.2,9.54,3.0,2.38,2.26,3.56,0.87,0.96,1.21,1.45,1.02,1.21,0.12,0.2,N
578,38722028,216363,39913,3909196,1855498,2137824.17,596707.67,1298787.73,798441.89,10,2,88,237,41.83,49.67,33.48,92.86,134,17,1644,4290,640.5,888.0,581.69,1692.54,99,7,855,2000,406.17,393.33,347.95,792.52,137,32,1281,3640,637.0,814.17,486.29,1414.94,835.74,693.17,1236.16,1196.6,971.41,974.32,151.36,171.79,31920,5263,280164,793132,128116.0,162020.67,105175.9,312517.03,0.95,1.61,3.73,3.33,1.74,2.59,1.04,0.65,0.3,0.48,1.35,0.7,0.95,0.57,0.41,0.1,0.35,0.04,5.19,8.02,1.72,1.74,1.81,3.16,0.97,0.81,1.64,1.27,1.17,1.12,0.25,0.18,0.29,0.05,6.05,7.89,1.87,1.83,2.15,3.1,1.05,1.04,1.32,1.62,1.14,1.32,0.11,0.21,Y
698,38734369,1316056,990423,3754110,4424491,2228992.67,2356563.33,866839.89,1362042.33,13,26,305,523,175.67,160.83,122.89,207.21,124,257,3812,7612,2183.83,2312.17,1559.71,3029.36,112,211,3043,5141,1815.5,1679.0,1197.65,2131.03,179,377,6864,10429,3669.33,3174.33,2902.07,4041.29,574.32,633.56,1182.31,1226.72,881.62,989.38,213.89,198.75,40410,67135,1059733,1826623,577781.67,553492.67,410117.92,725561.65,0.59,1.05,1.76,1.96,1.15,1.41,0.44,0.32,0.78,0.65,2.09,1.04,1.19,0.85,0.48,0.15,0.41,0.62,12.62,19.53,5.66,6.3,4.85,7.86,0.83,0.9,1.4,1.38,1.09,1.21,0.2,0.17,0.39,0.72,11.69,20.67,5.77,6.43,4.85,8.08,1.05,0.89,1.18,1.3,1.1,1.17,0.04,0.15,N
355,38697868,109255,571864,3452258,3547975,1760345.5,1875488.0,1379824.49,1161806.32,6,13,205,135,74.5,61.17,76.3,47.37,70,151,2184,1621,959.0,786.67,946.13,591.31,63,162,2044,1448,766.17,646.83,778.17,494.98,158,266,5400,2817,1776.33,1129.17,1970.52,952.09,597.4,685.9,1317.08,1012.2,842.87,826.3,249.05,106.31,21322,47242,651604,449747,248721.17,200607.83,247475.53,157198.44,0.89,0.8,1.65,1.65,1.24,1.23,0.31,0.33,0.77,0.75,1.12,1.52,0.96,1.1,0.16,0.26,0.18,0.45,6.39,11.41,2.51,3.27,2.39,4.15,0.85,0.79,1.37,1.09,1.03,0.94,0.18,0.13,0.23,0.47,8.27,12.74,3.08,3.49,3.08,4.66,0.91,0.88,1.23,1.18,1.11,1.06,0.13,0.12,N
321,38694420,185780,808698,2564707,5248172,1754225.83,2287036.17,869119.8,1650734.52,1,6,234,686,53.83,174.0,90.13,256.35,14,83,3144,7445,734.0,2101.0,1210.43,2718.84,21,46,1910,6994,486.17,1781.5,724.39,2594.94,11,135,4022,14079,903.0,3704.83,1555.53,5268.49,674.92,745.32,1107.84,1079.22,851.85,890.97,156.72,115.58,3461,21818,687282,2405063,167728.83,610669.33,264089.78,896403.36,0.67,0.95,1.65,1.98,1.2,1.4,0.37,0.46,0.71,0.69,2.06,1.49,1.26,1.04,0.44,0.32,0.08,0.32,7.35,24.63,1.7,6.27,2.82,9.18,0.77,0.86,1.15,1.14,0.98,1.0,0.13,0.11,0.06,0.39,7.97,25.1,1.77,6.67,3.08,9.29,0.91,0.93,1.65,1.16,1.11,1.04,0.29,0.09,Y
653,38728422,236725,439670,3034134,3458710,1737261.83,2025609.67,983236.3,1048017.28,11,6,553,197,260.83,84.83,232.09,80.36,138,123,6631,3012,3075.33,1180.5,2777.59,1120.99,40,48,5909,2035,2727.83,908.5,2543.34,784.83,149,139,12306,3708,5287.83,1585.83,4985.18,1551.95,749.69,681.64,1447.71,1274.39,934.6,986.46,260.24,236.18,17821,15600,2014563,646296,908702.17,302448.83,818413.55,281314.26,0.87,0.85,3.45,2.56,1.65,1.44,0.98,0.67,0.36,0.62,1.22,1.4,0.84,1.03,0.29,0.37,0.21,0.19,24.0,7.52,10.02,3.33,9.47,3.22,0.97,0.88,1.42,1.43,1.14,1.1,0.21,0.23,0.33,0.3,20.96,7.35,9.62,3.17,8.77,3.16,1.01,0.84,1.91,1.32,1.18,1.06,0.36,0.19,Y
142,38669091,1038061,748725,2523099,3117734,1747014.83,1869592.83,612694.7,817172.43,12,9,548,443,247.5,138.83,202.39,164.66,157,122,5873,6717,3065.33,2015.5,2370.41,2499.68,78,129,5634,5933,2531.83,1474.0,2033.53,2235.61,231,178,13049,4015,5263.0,1728.0,4833.17,1473.43,406.41,740.26,1160.23,1092.26,956.04,857.03,277.74,125.88,40261,37622,1781041,1660167,795515.17,490179.83,658595.9,610640.22,0.66,0.95,2.01,2.18,1.35,1.56,0.58,0.47,0.68,0.64,1.64,1.31,1.04,0.88,0.37,0.29,0.59,0.39,21.21,13.86,7.45,5.5,7.45,6.09,0.68,0.96,1.38,1.28,1.13,1.05,0.26,0.12,0.66,0.35,22.23,14.36,7.89,4.73,7.85,5.28,1.07,0.84,1.28,1.13,1.16,1.0,0.08,0.12,Y
141,38668943,79302,49840,3431845,2846071,1996219.67,1597526.33,1155692.92,1228934.8,9,7,79,239,30.17,101.67,26.1,97.73,139,163,668,5478,366.67,1624.67,202.9,2036.71,74,75,1002,3184,401.83,1106.33,351.28,1258.35,152,138,1866,3543,655.5,1785.83,640.97,1641.92,432.33,768.11,1350.66,1399.72,908.84,1026.44,309.71,239.53,27618,23978,288580,859301,108130.67,343243.33,98574.25,340186.52,0.51,1.06,3.57,2.17,1.49,1.65,1.13,0.45,0.42,0.64,2.22,1.31,1.14,0.85,0.69,0.24,0.28,0.18,3.44,7.34,1.43,3.03,1.21,2.79,0.72,0.96,1.58,1.61,1.15,1.18,0.29,0.24,0.33,0.24,3.18,6.67,1.41,2.96,1.13,2.6,0.84,0.97,1.55,1.2,1.04,1.11,0.26,0.08,Y
405,38702715,1373523,536435,3777636,6155641,2124896.33,2200866.33,841079.86,2042282.97,69,10,506,1192,215.67,259.67,156.89,464.99,790,125,4900,17562,2812.83,3840.17,1541.78,6864.75,883,118,3774,12271,1779.83,2561.33,1055.36,4811.77,1560,222,10806,20057,4098.17,4563.67,3454.89,7814.35,631.67,572.99,1049.86,969.96,857.92,866.82,143.0,149.03,263600,39254,1717207,4261514,715271.83,934368.5,525925.06,1663282.46,0.8,0.63,2.08,2.09,1.59,1.46,0.48,0.54,0.67,0.7,1.4,1.58,0.85,1.01,0.27,0.33,2.58,0.4,20.45,46.11,9.11,10.29,7.25,18.03,0.94,0.86,1.11,1.11,1.04,1.0,0.07,0.1,2.43,0.4,18.41,42.78,8.77,9.69,6.7,16.7,1.04,0.88,1.27,1.13,1.12,0.98,0.08,0.09,Y
320,38694330,427112,220571,5553117,3161417,1747619.67,1575906.83,1893260.84,1210282.21,7,6,175,205,77.83,71.0,76.85,78.79,113,73,2890,2078,1086.17,893.83,1210.35,927.2,49,33,2443,2044,888.83,755.0,916.0,852.85,98,99,3200,5400,1466.33,1640.0,1335.63,2055.88,527.59,726.98,1098.87,1074.89,858.44,869.23,237.69,146.3,20350,12959,640722,651604,269520.67,236840.17,261130.73,266585.63,0.7,0.84,2.31,2.3,1.35,1.49,0.64,0.62,0.65,0.51,1.54,1.36,1.06,0.91,0.34,0.31,0.21,0.08,5.85,6.39,3.1,2.65,2.56,2.76,0.84,0.96,1.27,1.25,1.04,1.03,0.18,0.11,0.21,0.09,6.37,8.27,3.27,3.02,2.72,3.32,0.81,0.93,1.4,1.31,1.05,1.14,0.19,0.14,N
19,38652017,1820570,1149390,4870406,3479175,2780705.33,2008728.83,1180322.57,888923.73,129,30,526,143,322.83,76.67,161.98,42.51,1135,379,9878,2368,4904.0,898.0,3484.0,733.6,1276,453,7309,1682,3826.67,846.17,2205.63,483.99,3351,778,9099,3540,6166.83,1823.67,2310.1,1160.17,589.95,440.53,1036.53,939.46,859.4,767.1,163.1,189.69,492459,106225,1742785,471951,1086217.0,255655.17,529914.27,142930.73,0.85,0.45,1.64,2.03,1.19,1.11,0.35,0.57,0.78,0.63,1.62,2.21,1.12,1.24,0.3,0.53,5.35,1.04,38.72,7.91,14.12,3.25,12.96,2.57,0.84,0.66,1.22,1.24,1.02,0.99,0.13,0.21,6.09,1.4,46.94,9.29,15.68,3.74,15.8,3.04,1.04,1.0,1.17,1.17,1.1,1.09,0.05,0.06,Y
172,38672960,473068,1034775,3654458,3094856,1821520.67,1918276.0,1075688.53,749978.74,1,24,165,485,78.17,194.33,72.68,214.92,5,240,2583,4010,1209.83,1603.5,1135.58,1446.01,16,249,1947,4902,855.5,1945.67,776.97,2116.13,36,477,2553,12519,1229.33,4271.33,1009.79,5113.01,739.76,356.27,1068.31,938.71,928.96,769.21,122.02,217.21,5219,79616,526104,1703644,250842.83,698625.0,220732.22,765685.34,0.31,0.59,1.75,1.61,1.19,1.06,0.51,0.37,0.67,0.9,3.39,1.46,1.46,1.2,0.98,0.21,0.06,0.82,11.83,20.48,3.42,8.04,4.42,9.37,0.88,0.59,1.24,1.08,1.1,0.93,0.13,0.18,0.06,0.85,10.95,21.33,3.43,8.02,4.11,9.34,0.64,0.86,1.24,1.14,1.03,1.03,0.21,0.1,N
583,38722310,2078333,1477038,5284870,6075765,3481982.17,2845410.5,1197532.7,1675888.96,35,51,865,501,398.67,228.17,307.45,209.87,512,468,13622,6631,6349.33,2919.67,4775.62,2596.71,525,516,11937,6277,4980.0,2595.33,4102.57,2562.75,784,1112,11752,10523,6766.0,4601.5,4325.44,4198.17,877.95,769.47,1053.09,945.63,986.72,867.09,73.51,75.76,132678,170950,2684738,1662703,1352969.0,753147.67,945441.87,667520.23,0.98,0.91,1.55,2.09,1.26,1.27,0.22,0.43,0.89,0.72,1.3,1.4,1.07,1.08,0.18,0.26,1.36,2.06,24.85,17.63,11.64,8.93,9.15,6.96,1.05,0.9,1.22,1.3,1.13,1.04,0.07,0.15,1.4,2.47,22.45,18.14,11.68,9.37,8.58,7.17,0.89,0.9,1.14,1.23,1.02,1.06,0.12,0.12,Y
312,38693250,172635,188877,1722562,4292613,805204.67,2171531.67,703243.84,1499664.62,5,5,154,377,73.0,135.17,63.96,144.94,49,64,2875,5420,1098.33,1834.83,1116.14,2007.9,28,42,1517,3182,694.5,1340.17,652.61,1309.47,62,102,2290,8916,1246.83,3301.83,999.16,3562.88,753.68,618.66,1208.15,1061.35,997.77,859.62,175.8,150.06,11664,14282,477661,1235635,215218.67,459502.67,198112.19,483559.15,1.08,0.87,2.03,1.98,1.59,1.37,0.38,0.38,0.53,0.7,0.92,1.46,0.77,1.03,0.15,0.29,0.12,0.14,4.12,14.32,1.95,4.93,1.71,5.28,1.04,0.82,1.52,1.24,1.19,1.04,0.17,0.14,0.12,0.16,4.28,16.82,2.17,5.8,1.81,6.18,0.9,1.04,1.76,1.17,1.29,1.1,0.31,0.05,Y
659,38728846,718201,305286,4358744,3825107,1865656.0,2133830.33,1403587.93,1352441.29,7,39,163,466,49.0,163.0,60.65,168.47,51,430,1955,6390,603.83,2131.83,733.46,2267.63,58,296,1536,4593,540.5,1545.0,589.1,1626.22,161,978,3724,10277,1027.0,3654.33,1386.29,3798.48,580.0,819.85,912.31,1249.95,811.31,973.09,128.16,150.02,21911,155445,581031,1536773,176236.0,570492.17,219036.74,554696.41,0.52,1.01,1.64,1.7,1.11,1.41,0.39,0.22,0.6,0.69,2.13,1.42,1.16,0.98,0.54,0.28,0.23,2.04,5.7,11.62,1.74,5.56,2.12,3.87,0.82,0.96,1.11,1.3,1.01,1.11,0.11,0.12,0.23,2.24,5.7,13.35,1.7,6.09,2.12,4.45,0.95,0.95,1.32,1.14,1.09,1.06,0.14,0.06,Y
12,38650959,126798,1360277,3899862,3479175,1889543.17,2292075.83,1581662.94,897110.45,5,23,477,183,99.0,101.5,186.4,61.18,75,170,8520,1528,1645.33,857.67,3373.8,478.55,76,358,4797,1743,1018.17,1209.83,1866.28,524.8,95,503,11273,4833,2330.5,2290.17,4418.25,1562.47,673.42,362.53,993.17,1023.93,814.47,717.82,115.26,263.17,21911,79705,1637236,641725,337699.67,338669.33,640271.29,205415.1,0.73,0.45,1.78,0.88,1.24,0.68,0.4,0.2,0.67,1.29,1.44,2.61,1.09,1.79,0.31,0.54,0.19,0.82,9.72,9.36,2.36,4.14,3.69,3.11,0.9,0.51,1.18,1.11,1.03,0.85,0.13,0.22,0.19,0.9,10.76,10.5,2.63,4.5,4.08,3.48,0.8,0.84,1.13,1.28,1.0,1.07,0.16,0.16,N
305,38692582,658377,220571,5553117,3036710,2799111.17,2239097.17,1940349.94,1134607.04,8,11,519,123,164.5,51.33,192.24,43.43,99,112,7612,1662,2168.83,658.83,2740.5,604.89,93,104,4688,1235,1515.17,494.5,1721.02,432.4,123,225,10230,2343,3362.0,1003.83,4012.4,876.3,745.02,371.54,1218.99,1074.89,986.05,804.78,194.4,258.61,22389,41781,1781796,356852,534417.17,148313.5,660987.86,126990.05,0.92,0.72,2.45,2.3,1.56,1.33,0.65,0.59,0.6,0.51,1.35,1.55,0.9,1.02,0.29,0.34,0.57,0.39,19.05,3.91,6.16,1.74,7.33,1.55,1.0,0.62,1.4,1.25,1.13,1.0,0.14,0.23,0.56,0.43,20.27,4.73,6.84,2.13,8.12,1.95,0.94,0.79,1.38,1.25,1.16,1.1,0.15,0.16,Y
25,38653895,461550,172635,3275667,4870406,1958832.17,2630830.67,1110750.4,1581703.03,6,3,134,526,62.33,202.17,48.37,180.53,64,46,1725,9878,798.17,2797.17,590.41,3546.72,86,16,935,7309,560.33,2479.33,327.43,2547.32,169,52,2858,9099,1179.83,3840.5,924.96,3116.82,406.4,581.89,1135.27,1054.6,783.53,852.67,235.12,186.25,22918,9184,462330,1722462,208879.83,649228.33,154854.93,590296.78,0.74,0.69,2.48,2.88,1.32,1.34,0.61,0.78,0.61,0.6,1.5,1.29,1.11,1.05,0.31,0.26,0.22,0.14,6.74,38.72,2.55,10.44,2.32,14.25,0.58,0.97,1.33,1.22,0.96,1.06,0.24,0.1,0.26,0.15,6.21,46.94,2.57,11.87,2.1,17.5,0.9,1.05,1.16,1.27,1.04,1.13,0.09,0.08,Y
527,38717003,682703,134842,2357900,2580988,1870867.67,1314497.17,663547.43,1044416.04,8,20,228,418,105.67,102.5,80.38,155.38,130,304,2953,6094,1489.67,1476.17,1059.61,2269.93,130,62,2107,4375,1044.67,1080.33,739.0,1630.29,343,241,4984,9627,2319.33,2294.17,1864.13,3621.1,760.77,824.91,1130.37,1380.62,892.25,979.6,129.49,201.82,45075,39386,695847,1438983,361217.17,339229.33,258756.1,541582.14,1.0,1.08,1.56,5.89,1.36,2.0,0.2,1.91,0.81,0.25,1.0,1.28,0.87,0.94,0.08,0.37,0.54,0.3,8.37,8.54,3.91,2.57,3.07,3.03,0.89,0.98,1.46,1.58,1.14,1.16,0.23,0.23,0.58,0.42,10.53,9.19,4.69,2.91,3.91,3.23,0.62,1.01,1.19,1.55,1.0,1.18,0.2,0.19,N
169,38672420,1165050,285361,3496972,2333503,2918922.83,1475981.33,879638.43,799740.14,34,27,802,327,275.67,118.17,278.37,121.27,537,325,9129,5050,3608.33,1444.83,3062.39,1833.66,584,115,9584,3185,3098.83,1227.33,3352.17,1225.89,514,379,15988,7041,5383.33,2651.0,5626.29,2791.48,697.65,561.54,1339.36,1143.69,894.28,903.51,228.32,202.78,141589,50917,2873970,1070500,965785.17,400450.0,996735.33,415330.64,0.92,0.73,1.75,2.83,1.31,1.32,0.37,0.8,0.57,0.52,1.61,1.86,0.97,1.14,0.38,0.53,1.08,0.55,31.41,9.07,10.22,4.03,11.02,3.87,0.87,0.91,1.39,1.31,1.09,1.08,0.21,0.16,0.89,0.81,28.42,10.11,9.76,4.31,9.91,4.13,0.91,0.93,1.13,1.51,1.04,1.15,0.08,0.21,Y
493,38713063,427112,564013,5168059,3741938,2598501.5,2132482.5,1888797.65,1068852.25,15,4,510,108,182.17,63.83,207.89,42.91,191,47,7307,1725,2734.83,871.5,2923.63,691.29,147,30,6987,977,2141.33,577.17,2633.53,346.83,236,94,10076,2753,3679.5,1238.33,4415.62,924.84,761.85,584.39,1218.99,1220.99,979.29,914.04,169.67,234.06,38154,10273,1666683,348522,621261.17,195034.33,709910.92,129183.91,1.05,0.72,2.45,2.48,1.48,1.48,0.54,0.74,0.6,0.52,1.64,1.72,1.05,1.03,0.34,0.49,0.37,0.17,24.55,3.98,8.19,1.97,10.59,1.44,0.88,0.87,1.4,1.33,1.12,1.06,0.2,0.2,0.44,0.25,28.94,4.75,9.45,2.21,12.35,1.67,0.94,0.97,1.4,1.39,1.12,1.18,0.17,0.14,Y
528,38717006,599108,103785,7664170,3512718,2982269.0,1639644.0,2779564.48,1308622.11,38,13,454,34,224.5,23.33,138.28,8.43,606,157,6612,591,3058.83,333.17,2343.45,177.83,412,115,4911,392,2168.33,243.17,1482.06,99.72,1043,246,7735,572,4265.67,383.5,2318.19,134.49,397.21,831.2,1055.36,1169.49,818.35,952.35,224.2,127.83,136859,49045,1619168,105379,743206.67,69949.17,486107.18,22856.04,0.67,0.93,2.74,1.72,1.43,1.33,0.7,0.31,0.54,0.8,1.29,1.26,0.94,1.03,0.27,0.2,1.12,0.46,17.52,1.36,7.63,0.79,5.51,0.34,0.66,0.97,1.21,1.24,0.96,1.09,0.18,0.11,1.5,0.47,16.5,1.87,7.87,0.94,5.14,0.52,0.92,0.85,1.31,1.49,1.06,1.12,0.14,0.23,N
245,38684975,1234006,1091242,3479175,3417932,2133302.0,2209640.17,889861.44,810925.88,5,59,156,570,61.17,193.0,54.16,189.41,115,1172,2023,6337,886.0,2817.83,701.37,1892.51,103,502,2363,5175,791.5,1766.83,826.25,1705.83,144,1388,3041,8198,1098.33,3069.33,1063.51,2566.22,738.62,636.55,1110.02,1224.41,948.23,972.31,141.49,223.8,30162,190580,525357,1654719,189959.83,573938.67,180165.58,542172.61,0.86,1.22,1.59,2.39,1.23,1.85,0.26,0.48,0.94,0.59,1.42,1.17,1.07,0.82,0.18,0.22,0.32,1.13,5.04,17.3,1.91,6.41,1.77,5.69,0.86,0.81,1.29,1.45,1.05,1.14,0.15,0.23,0.29,1.33,5.68,15.95,2.21,6.3,2.01,5.11,0.56,0.99,1.18,1.26,1.01,1.14,0.23,0.1,N
