account_id,p_total_matches_played,p_total_kills,p_total_deaths,p_total_wins,p_total_assists,p_total_time_played,p_avg_kills,p_win_rate
196039541,222,1592,1208,127,2088,399691,7.171171171171171,0.5720720720720721
196051074,357,3028,2142,199,4154,676265,8.481792717086835,0.5574229691876751
196224567,214,1385,1371,113,2446,403450,6.47196261682243,0.5280373831775701
196229572,509,4581,3292,273,5435,1050665,9.0,0.5363457760314342
196244559,1013,6423,8078,525,10630,2055570,6.340572556762093,0.5182625863770978
196305819,1329,13173,8110,761,12376,2514894,9.91196388261851,0.5726109857035365
196640376,790,4230,5518,395,10020,1601845,5.3544303797468356,0.5
196740510,1122,9596,6186,595,11211,2271745,8.55258467023173,0.5303030303030303
196760144,1271,10988,8660,664,13775,2467411,8.64516129032258,0.5224232887490166
196965175,1830,13595,14294,965,15775,3434016,7.4289617486338795,0.5273224043715847
196972217,489,3310,2742,254,5598,996888,6.768916155419223,0.5194274028629857
197131851,569,4856,4859,323,4874,1114125,8.53427065026362,0.5676625659050967
197133482,631,5804,2855,334,6535,1234854,9.19809825673534,0.5293185419968305
197179120,1210,10244,6122,617,10463,2315355,8.466115702479339,0.5099173553719009
197222765,1326,12440,10781,728,15131,2601258,9.3815987933635,0.5490196078431373
197438801,711,6289,5058,380,7326,1381766,8.845288326300984,0.5344585091420534
197753897,925,8152,4362,490,8420,1908133,8.812972972972974,0.5297297297297298
197770830,894,5175,7422,474,9383,1816168,5.7885906040268456,0.5302013422818792
197953994,419,2558,2506,218,4798,830059,6.105011933174224,0.5202863961813843
198007117,545,5378,3647,298,6207,1089268,9.867889908256881,0.5467889908256881
198058817,739,7150,5032,380,6224,1430395,9.675236806495263,0.5142083897158322
198364398,525,5075,2949,307,5676,1038455,9.666666666666666,0.5847619047619048
198444926,533,5353,2897,317,5339,956826,10.043151969981238,0.5947467166979362
198476959,1181,10437,9006,622,10729,2264084,8.837425910245555,0.5266723116003387
198590044,492,4636,2652,260,6551,1043424,9.422764227642276,0.5284552845528455
198906268,380,2625,1748,202,4529,806715,6.907894736842105,0.531578947368421
199065734,676,6400,3077,450,6574,1185646,9.467455621301776,0.665680473372781
199533830,376,2677,2992,180,3044,760387,7.11968085106383,0.4787234042553192
199780206,434,2043,2838,226,5109,847597,4.707373271889401,0.5207373271889401
199843842,728,5649,4494,365,6499,1409685,7.759615384615385,0.5013736263736264
199865596,1207,10637,10045,608,11184,2334931,8.812758906379454,0.503728251864126
200022855,463,3472,3057,247,5818,905739,7.498920086393088,0.5334773218142549
200057040,640,3611,3861,332,6357,1209063,5.6421875,0.51875
200135833,818,6525,4931,440,9129,1515737,7.97677261613692,0.5378973105134475
200258805,370,3743,2144,198,4036,709354,10.116216216216216,0.5351351351351351
200303380,419,1637,2430,222,4917,840757,3.9069212410501195,0.5298329355608592
200350967,340,2023,1549,178,3767,681797,5.95,0.5235294117647059
200358419,566,4182,3919,301,5842,1094416,7.3886925795053005,0.5318021201413428
200376755,591,3735,3641,307,5475,1187415,6.319796954314721,0.5194585448392555
200384026,1234,9601,6248,637,11123,2350727,7.780388978930308,0.5162074554294975
200419988,928,6737,5145,486,9963,1872112,7.259698275862069,0.5237068965517241
200475437,136,893,993,70,1375,267962,6.5661764705882355,0.5147058823529411
200635725,988,8122,5650,522,8891,1822542,8.220647773279353,0.52834008097166
200848943,319,1997,1715,176,3459,589612,6.260188087774295,0.5517241379310345
200874500,1922,11955,13163,981,19305,3611567,6.220083246618106,0.5104058272632674
201166674,1073,6686,7603,580,9372,2053142,6.231127679403541,0.5405405405405406
201247021,635,5044,4864,324,6798,1270952,7.9433070866141735,0.510236220472441
201361471,609,6778,3018,322,4816,1215216,11.129720853858785,0.5287356321839081
201404511,269,2785,1712,144,2965,508449,10.353159851301115,0.5353159851301115
201455711,1443,10687,10948,734,12164,2996431,7.4060984060984065,0.5086625086625086
201550425,1792,9665,11613,913,17516,3618210,5.393415178571429,0.5094866071428571
201721264,246,1813,1499,127,2137,442215,7.369918699186992,0.516260162601626
201874852,252,2081,1395,139,2818,494839,8.257936507936508,0.5515873015873016
201919295,1388,11650,5568,825,17034,2465460,8.393371757925072,0.5943804034582133
201953544,474,3340,2233,259,5132,986935,7.046413502109704,0.5464135021097046
202107919,429,2906,2078,239,6307,861771,6.773892773892774,0.5571095571095571
202168487,891,7046,5707,492,8908,1886472,7.907968574635241,0.5521885521885522
202254088,605,4084,3166,362,7737,1176940,6.750413223140496,0.5983471074380166
202443886,1001,8123,6126,542,11651,1959622,8.114885114885116,0.5414585414585414
202564565,571,3974,4688,281,6916,1138820,6.9597197898423815,0.4921190893169877
202703610,925,4278,4264,516,10647,1899572,4.624864864864865,0.5578378378378378
202835210,898,6901,6444,479,8667,1672961,7.684855233853007,0.5334075723830735
203009542,527,2286,3824,283,6376,1015209,4.337760910815939,0.5370018975332068
203054306,1211,8537,4485,619,12757,2522687,7.049545829892651,0.5111478117258464
203209620,526,3591,3001,269,4604,1027035,6.826996197718631,0.5114068441064639
203247517,213,1891,927,132,2661,378703,8.87793427230047,0.6197183098591549
203296953,320,2241,2409,152,3924,671091,7.003125,0.475
203374596,710,4729,3620,397,7953,1330676,6.66056338028169,0.5591549295774648
203405755,868,6729,5147,469,9224,1693682,7.752304147465438,0.5403225806451613
203574572,574,5479,2916,303,5602,1146233,9.545296167247386,0.5278745644599303
203694575,433,4224,1811,265,3525,894266,9.755196304849884,0.6120092378752887
203732423,1442,12080,9813,773,13117,2522714,8.377253814147018,0.5360610263522885
204171598,867,6061,6425,437,9528,1604375,6.990772779700115,0.5040369088811996
204197551,242,2146,1273,129,2341,433215,8.867768595041323,0.5330578512396694
204199384,947,5602,3996,483,10144,1918836,5.915522703273496,0.5100316789862724
204288555,1517,10041,8424,794,15560,2668147,6.618984838497034,0.5234014502307185
204467813,1422,11092,9755,716,13727,2746804,7.80028129395218,0.5035161744022504
204572074,651,4970,4952,349,6971,1273922,7.634408602150538,0.5360983102918587
204767150,947,7354,7398,506,10311,1952373,7.76557550158395,0.5343189017951425
204845926,2062,12736,15562,1037,23260,3835377,6.176527643064985,0.502909796314258
204891631,1006,7715,6638,536,10251,2001427,7.668986083499006,0.532803180914513
204953931,909,9197,5465,514,9703,1714482,10.117711771177119,0.5654565456545655
204966574,498,5355,3344,291,5772,1048836,10.75301204819277,0.5843373493975904
205028326,749,5378,4378,388,7850,1482164,7.180240320427236,0.5180240320427236
205049250,985,6524,6499,493,10600,1960426,6.623350253807106,0.500507614213198
205071683,1410,11269,9887,709,14116,2660272,7.992198581560284,0.5028368794326241
205077190,645,4389,4087,353,7535,1283514,6.804651162790698,0.5472868217054263
205369156,682,5441,4259,347,6054,1369137,7.978005865102639,0.5087976539589443
205525871,2101,15468,11869,1103,19953,3924413,7.362208472156116,0.5249881009043312
205639975,1270,6428,3144,639,15863,2514938,5.061417322834646,0.5031496062992126
205838163,2230,20948,11989,1160,21593,4272745,9.39372197309417,0.5201793721973094
206046964,545,4175,3260,298,5965,1045189,7.660550458715596,0.5467889908256881
206053221,662,3114,3212,352,7879,1345382,4.7039274924471295,0.5317220543806647
206150740,818,5983,4299,406,8904,1610830,7.314180929095355,0.4963325183374083
206163066,1314,10918,6564,715,13143,2579105,8.308980213089802,0.5441400304414004
206238595,1451,10186,8295,781,14292,2474109,7.019986216402481,0.538249483115093
206240918,900,6846,6705,453,10436,1897726,7.6066666666666665,0.5033333333333333
206456064,448,2350,3149,237,6789,871440,5.245535714285714,0.5290178571428571
206488089,849,4597,5248,453,8465,1652618,5.414605418138987,0.5335689045936396
206607107,913,8239,7460,465,7066,1818921,9.024096385542169,0.5093099671412924
206642768,986,9803,7537,508,9596,1975603,9.942190669371197,0.5152129817444219
206735457,307,1865,1597,163,3489,568193,6.074918566775244,0.5309446254071661
206766554,751,5896,3845,413,7181,1359023,7.850865512649801,0.5499334221038615
207181942,722,5083,3018,404,7770,1232075,7.04016620498615,0.5595567867036011
207401867,435,3237,2600,235,4245,846155,7.441379310344828,0.5402298850574713
207449491,132,954,748,86,1359,257480,7.2272727272727275,0.6515151515151515
207483403,547,3965,4892,265,4700,1137253,7.248628884826325,0.4844606946983547
207483759,1428,11333,7726,720,15214,2774090,7.936274509803922,0.5042016806722689
207511780,682,7446,4416,375,6386,1317071,10.917888563049853,0.5498533724340176
207685058,384,2110,2748,199,4331,799290,5.494791666666667,0.5182291666666666
207697416,1543,9368,11543,799,16378,2759856,6.071289695398574,0.5178224238496435
207717158,399,3363,2504,225,4026,780080,8.428571428571429,0.5639097744360902
207932830,475,3167,3329,251,4393,813194,6.667368421052632,0.5284210526315789
207972805,796,4919,4540,407,9280,1599632,6.1796482412060305,0.5113065326633166
208122772,686,5369,4019,375,6720,1359659,7.826530612244898,0.5466472303206997
208234586,1060,6605,7126,541,10869,2073302,6.231132075471698,0.5103773584905661
208259862,1021,7508,8122,500,10941,1957987,7.353574926542605,0.48971596474045054
208267715,224,1406,936,123,2246,458085,6.276785714285714,0.5491071428571429
208322623,200,875,1137,116,2628,390332,4.375,0.58
208435388,900,7545,4306,501,9309,1750896,8.383333333333333,0.5566666666666666
208548029,162,1625,795,128,1617,263702,10.030864197530864,0.7901234567901234
208573267,468,2905,3266,248,5368,937894,6.207264957264957,0.5299145299145299
208605736,680,5721,4760,364,6513,1362740,8.413235294117648,0.5352941176470588
208731942,175,1202,1291,100,1823,342598,6.868571428571428,0.5714285714285714
208743213,149,878,877,76,1307,310383,5.89261744966443,0.5100671140939598
209101576,284,1696,1794,157,2853,525495,5.971830985915493,0.5528169014084507
209103387,1685,13114,13878,855,16668,3118362,7.782789317507419,0.5074183976261127
209134682,294,1919,1769,179,2275,545018,6.5272108843537415,0.608843537414966
209192265,839,5148,5585,417,9283,1720238,6.135876042908224,0.4970202622169249
209224312,176,1864,653,114,1991,314260,10.590909090909092,0.6477272727272727
209476723,427,3607,2227,221,4881,828331,8.447306791569087,0.5175644028103045
209529929,455,3256,2907,254,5472,823504,7.156043956043956,0.5582417582417583
209682629,823,7160,5882,415,8222,1647693,8.699878493317133,0.5042527339003645
209733870,234,1986,1095,136,2131,450160,8.487179487179487,0.5811965811965812
209764877,323,2546,2052,164,3938,666459,7.882352941176471,0.5077399380804953
209823309,793,6724,7243,416,7324,1564179,8.479192938209332,0.5245901639344263
209922470,440,3608,2211,284,3986,785938,8.2,0.6454545454545455
209949821,1060,5118,6076,563,11827,2166352,4.8283018867924525,0.5311320754716982
209953025,359,3088,2189,208,3597,666635,8.6016713091922,0.5793871866295265
210051185,721,6452,2956,436,8639,1428060,8.948682385575589,0.6047156726768377
210107957,916,7449,7231,485,7699,1909592,8.132096069868995,0.5294759825327511
210160802,867,5442,5640,444,8733,1778182,6.27681660899654,0.5121107266435986
210230825,603,4526,4593,314,6894,1193552,7.505804311774461,0.5207296849087893
210429759,973,7274,6817,528,9103,1937144,7.47584789311408,0.5426515930113053
210436679,1200,8317,7767,626,10646,2450424,6.930833333333333,0.5216666666666666
210524027,1282,9882,6428,681,12500,2540787,7.70826833073323,0.531201248049922
210593923,1490,8226,12701,745,16589,2979269,5.520805369127517,0.5
211047291,812,8245,5838,467,6951,1562582,10.153940886699507,0.5751231527093597
211347551,1398,12345,8263,722,16201,2440718,8.830472103004292,0.5164520743919886
211469463,1912,18086,8682,1003,19054,3651781,9.459205020920502,0.524581589958159
211824978,194,2055,1031,135,2073,354405,10.592783505154639,0.6958762886597938
211832925,784,6939,5040,411,8119,1517894,8.85076530612245,0.5242346938775511
211836894,723,5372,5421,365,6853,1447420,7.43015214384509,0.5048409405255878
211934855,121,1350,581,81,1238,242569,11.15702479338843,0.6694214876033058
212007921,395,2134,2563,201,4698,811241,5.402531645569621,0.5088607594936709
212023795,137,914,675,74,1529,278579,6.671532846715328,0.5401459854014599
212238331,1123,9448,7762,601,12434,2168138,8.413178984861977,0.5351736420302761
212467826,444,2125,2038,247,6265,849448,4.786036036036036,0.5563063063063063
212705750,928,7123,4746,552,9423,1660774,7.675646551724138,0.5948275862068966
212727165,763,3580,4583,385,8883,1504854,4.692005242463958,0.5045871559633027
212811923,491,5690,2775,350,4973,833984,11.588594704684319,0.7128309572301426
212973745,1025,9646,5584,526,11448,1988030,9.410731707317073,0.5131707317073171
213234482,449,3025,2892,221,4319,892979,6.737193763919822,0.4922048997772829
213255741,810,2858,4469,439,10409,1598478,3.528395061728395,0.5419753086419753
213311666,281,2060,1453,160,2794,480298,7.330960854092527,0.5693950177935944
213509147,1053,6775,7748,552,10577,2027878,6.433998100664767,0.5242165242165242
213538655,578,5034,3740,318,5877,1120413,8.709342560553633,0.5501730103806228
213711235,627,4175,2763,374,8473,1275393,6.6586921850079746,0.5964912280701754
213838417,789,5234,5875,423,7963,1492426,6.633713561470215,0.5361216730038023
213935071,1084,6735,7095,543,11746,2127318,6.21309963099631,0.5009225092250923
213992197,5,53,36,3,42,8415,10.6,0.6
214095947,636,5017,3518,334,5871,1153312,7.888364779874214,0.5251572327044025
214315145,900,6463,5566,470,12273,1809308,7.181111111111111,0.5222222222222223
214409393,1045,7704,6681,538,9717,2149701,7.372248803827751,0.5148325358851674
214468294,812,6506,6751,399,8127,1690924,8.01231527093596,0.49137931034482757
214480913,100,969,762,50,1069,192362,9.69,0.5
214526771,374,3179,3063,177,3345,757797,8.5,0.4732620320855615
215118335,987,7681,5056,527,8932,1933514,7.7821681864235055,0.5339412360688957
215382319,1135,8849,6039,562,11855,2216852,7.7964757709251105,0.4951541850220264
215398243,1019,7584,6333,575,10205,1841033,7.442590775269872,0.5642787046123651
215420799,659,5681,3853,358,7020,1342534,8.620637329286799,0.543247344461305
215543453,187,1312,1032,110,2514,367030,7.016042780748663,0.5882352941176471
215553315,871,7560,5628,425,7728,1671897,8.679678530424798,0.48794489092996557
215570979,3015,19783,15085,1519,27054,5717806,6.561525704809287,0.5038142620232172
215612670,424,2413,1911,233,4636,833085,5.691037735849057,0.5495283018867925
215846827,1040,7348,6227,527,10657,1965819,7.065384615384615,0.5067307692307692
215901883,671,5775,3195,376,6094,1263405,8.60655737704918,0.5603576751117735
216121630,258,2612,1730,161,2909,516200,10.124031007751938,0.624031007751938
216163638,785,6577,3793,418,9767,1507683,8.378343949044586,0.532484076433121
216166083,922,5463,7049,486,10211,1711233,5.925162689804773,0.527114967462039
216532083,1034,8074,6840,520,10938,2001263,7.808510638297872,0.5029013539651838
216746277,730,2827,4003,379,8252,1473286,3.872602739726027,0.5191780821917809
216836786,953,7215,6146,505,7836,1833573,7.570828961175236,0.5299055613850997
217004654,906,8207,7292,482,9608,1721791,9.05849889624724,0.5320088300220751
217021090,828,6325,4676,454,7959,1409491,7.638888888888889,0.5483091787439613
217515463,681,4384,4173,363,7330,1419687,6.4375917767988255,0.5330396475770925
217787394,423,3200,2219,234,4489,764708,7.5650118203309695,0.5531914893617021
217796757,374,3224,2692,200,4064,730217,8.620320855614974,0.5347593582887701
218025146,936,6094,6448,459,8910,1779944,6.510683760683761,0.49038461538461536
218061278,289,2833,1560,152,3466,575695,9.802768166089965,0.5259515570934256
218122801,1318,12357,9749,695,13274,2552981,9.37556904400607,0.5273141122913505
218361259,457,3805,3231,250,4988,824308,8.326039387308533,0.5470459518599562
218598859,601,4008,3705,306,7212,1099996,6.668885191347754,0.5091514143094842
218616886,105,1226,525,69,1528,202433,11.676190476190476,0.6571428571428571
218732246,1323,10619,9041,696,15606,2503688,8.026455026455027,0.5260770975056689
218818054,697,4004,4129,357,8498,1403102,5.744619799139167,0.5121951219512195
218832898,740,5437,3046,407,8077,1430636,7.347297297297297,0.55
218945229,435,3187,4934,214,4042,885570,7.326436781609195,0.49195402298850577
219020351,138,1101,724,63,1584,269147,7.978260869565218,0.45652173913043476
219127266,455,3719,2930,232,4071,865633,8.173626373626373,0.5098901098901099
219150593,124,1064,481,74,1411,247483,8.580645161290322,0.5967741935483871
